tool_temp_c,part_temp_c,vibration_x_mm_s,vibration_y_mm_s,press_force_ton,contact_force_kn,cycle_time_s,energy_kwh,lubricant_flow_lmin,is_anomaly
423.95,844.2,3.18,4.47,229.13,178.07,20.11,24.18,4.57,0
418.28,843.23,4.07,1.85,208.23,164.49,16.7,23.84,4.74,0
425.1255299194825,878.6372925180178,2.768408683976324,3.1533720433989694,227.8817906640082,173.4579545924349,19.652828645696985,25.68106768098762,4.927712337252035,0
424.74,863.59,1.92,3.05,223.75,172.54,20.13,26.1,4.9,0
422.5,857.13,3.09,2.22,224.53,174.38,18.08,24.18,5.25,0
439.86,847.92,3.39,3.95,233.61,196.78,16.21,23.17,4.82,0
411.42,841.46,3.03,4.32,238.34,179.03,17.98,24.03,5.38,0
438.59,818.37,3.07,1.86,233.58,194.47,18.53,25.08,4.89,0
433.69,823.38,3.34,3.53,238.05,192.72,19.58,22.37,4.79,0
423.07,848.24,3.38,2.76,237.49,188.3,20.65,23.89,4.66,0
431.18,874.24,3.26,2.98,228.39,185.76,17.76,23.59,4.62,0
438.72,836.56,3.42,2.25,246.48,193.64,18.31,24.77,5.55,0
428.35,813.53,3.5,3.24,231.49,185.09,16.93,20.05,4.32,0
440.62,843.28,2.87,2.6,231.13,180.9,16.95,22.49,5.21,0
431.26,869.91,3.9,4.52,219.62,172.53,17.56,25.19,4.68,0
429.47,841.1,3.37,3.29,231.77,184.75,17.71,24.43,5.54,0
427.47,828.96,2.55,2.81,212.67,172.11,18.25,23.07,5.5,0
447.95,858.06,1.96,4.58,240.3,194.02,17.72,25.03,5.81,0
416.17,852.17,3.47,2.86,235.57,186.69,21.54,25.33,4.65,0
421.44,845.44,3.77,3.53,222.36,181.82,20.98,24.6,4.63,0
417.58,844.93,2.7,1.89,219.25,187.02,17.65,20.33,5.17,0
413.63,899.51,6.21,8.41,231.0,194.04,18.59,32.46,5.57,1
433.15,865.98,2.89,2.01,242.56,191.31,19.55,23.55,4.57,0
439.53,882.5,3.1,2.68,227.26,188.41,17.28,25.73,5.08,0
426.73,849.05,2.03,4.68,246.08,195.53,18.26,22.51,4.45,0
436.5,855.64,3.34,1.7,230.8,189.07,15.0,24.0,4.33,0
454.75,851.9,2.98,3.04,219.56,172.65,17.59,23.74,4.73,0
469.23,870.96,3.24,2.44,233.24,192.43,21.07,26.48,5.33,1
437.64,848.49,3.87,1.3,241.6,202.26,17.33,25.41,5.26,0
441.33,870.29,2.47,2.67,229.07,180.0,19.11,24.72,4.5,0
421.27,855.32,2.38,3.57,224.51,177.18,15.12,21.8,4.87,0
420.94,860.25,3.07,2.69,222.95,180.9,16.92,25.04,5.13,0
420.77,835.23,2.05,2.78,235.07,184.53,17.46,24.32,4.87,0
438.91,842.03,4.38,2.83,237.32,179.1,15.3,24.07,6.0,0
440.36,845.23,1.79,2.67,221.81,172.68,19.71,22.87,5.3,0
449.23,829.67,3.1,4.39,227.76,192.99,18.74,23.29,4.79,0
439.33,868.12,3.58,3.45,235.36,193.89,17.33,24.8,5.28,0
423.66,875.73,3.84,2.63,230.87,190.36,20.12,26.31,4.89,0
419.87,832.83,2.04,3.44,227.36,185.66,17.34,23.17,3.95,0
418.96,841.95,4.03,2.36,226.4,182.82,18.11,23.98,4.66,0
425.24,866.46,3.13,2.75,233.36,176.6,16.92,25.17,4.76,0
428.77,842.51,2.06,3.31,227.7,179.31,19.22,24.07,4.97,0
421.98,852.2,3.13,3.26,224.39,174.86,18.74,23.96,6.21,0
428.51,843.2,2.89,3.26,243.18,196.29,19.48,23.9,5.16,0
439.68,843.01,4.3,3.07,230.56,183.27,16.25,21.63,4.77,0
421.76,833.75,3.4,1.56,234.92,193.44,15.36,23.51,4.61,0
417.64,848.43,2.13,2.05,233.86,186.25,18.67,24.08,4.61,0
429.38,845.69,2.57,3.37,229.99,194.67,18.08,25.06,5.22,0
425.2,853.63,1.89,3.45,232.97,176.05,19.86,22.86,4.77,0
434.84,860.81,3.29,2.0,245.28,196.3,17.26,24.86,5.26,0
433.78,872.88,3.01,2.3,223.88,174.76,20.23,26.7,6.05,0
428.41,850.91,4.0,2.52,240.31,189.09,19.73,22.27,5.27,0
418.6,874.36,2.14,3.41,237.63,199.15,19.88,26.99,5.13,0
426.3,838.0,2.91,2.5,233.67,184.72,17.96,23.79,4.52,0
428.7,853.82,7.94,9.21,229.73,185.88,19.8,28.68,5.11,1
435.89,849.48,2.92,2.46,239.12,186.06,16.63,23.02,4.46,0
433.85,869.44,3.09,3.56,232.24,183.01,18.38,24.12,4.96,0
427.36,843.17,3.81,4.1,231.63,184.38,19.43,23.5,5.08,0
436.25,834.26,2.93,2.98,227.69,182.02,15.5,23.15,5.97,0
458.09,829.97,3.77,4.14,233.64,191.18,20.4,26.58,5.29,0
427.8,831.05,1.81,2.55,236.39,181.33,16.89,24.01,4.67,0
419.44,879.79,1.54,2.85,213.93,171.86,16.34,23.7,5.03,0
430.09,863.19,2.72,2.6,243.6,182.6,20.29,26.25,5.96,0
437.7,860.19,2.96,3.33,222.63,178.65,16.9,25.08,5.14,0
411.85,854.31,2.56,3.5,217.7,171.8,17.9,24.78,4.84,0
436.34,850.8,4.05,3.34,235.62,184.19,18.69,23.32,5.3,0
442.7,823.84,3.08,4.03,219.13,169.45,18.1,23.46,5.4,0
429.3,865.21,3.65,4.03,224.54,180.73,18.71,24.95,5.57,0
424.76,829.09,3.73,2.68,231.65,189.74,17.69,24.01,4.83,0
418.34,856.88,2.44,3.39,232.44,172.14,18.68,21.99,4.86,0
437.73,856.41,3.1,2.15,225.15,177.7,20.04,25.43,4.68,0
442.29,861.26,3.34,4.26,224.88,176.66,20.38,25.38,6.0,0
432.74,867.1,3.59,3.94,226.72,182.92,21.86,25.73,5.72,0
419.0,857.89,3.25,2.88,230.53,177.56,20.69,24.26,4.75,0
425.91,844.93,3.72,1.87,234.23,199.25,15.55,24.16,4.64,0
427.01,858.25,3.27,3.49,242.68,194.31,15.49,24.06,4.14,0
419.91,841.87,2.64,3.55,225.69,166.62,17.57,25.04,5.14,0
428.11,843.08,9.04,9.29,237.29,183.08,21.02,29.51,4.75,1
445.26,860.5,3.14,2.53,216.05,166.41,17.2,23.61,5.3,0
424.73,879.75,1.82,2.77,228.98,184.29,17.59,25.48,4.68,0
427.88,854.23,4.07,3.35,228.42,181.96,20.02,25.22,5.26,0
439.27,875.62,2.78,3.4,233.76,180.52,18.91,26.84,5.26,0
441.52,881.43,3.2,2.66,237.23,186.92,19.43,27.27,5.58,0
429.14,855.44,2.32,2.45,228.59,182.92,17.83,23.19,5.25,0
429.49,854.15,2.95,1.34,227.54,186.93,19.87,23.79,5.57,0
438.19,843.91,2.48,3.55,229.05,173.71,16.43,23.54,5.34,0
419.51,832.76,3.22,2.62,230.53,190.67,19.71,25.48,5.55,0
439.22,853.97,2.17,3.85,217.12,171.33,18.21,24.82,5.34,0
430.5,854.15,3.48,3.55,245.78,197.12,18.1,23.26,4.28,0
418.77,833.29,2.53,2.76,225.56,177.14,15.82,24.09,4.81,0
427.44,861.09,3.44,3.22,237.21,186.23,16.55,24.26,4.43,0
412.26,843.27,2.42,3.17,235.58,189.51,18.49,23.97,4.96,0
421.8,866.7,4.14,2.05,236.01,194.21,17.53,24.51,4.08,0
437.69,843.82,3.17,2.14,245.38,191.78,19.1,23.84,4.94,0
429.5,857.23,2.67,4.09,218.24,172.48,18.73,23.17,5.45,0
431.0,836.49,2.3,1.77,240.91,197.07,15.03,23.05,5.27,0
420.01,864.79,3.13,3.89,237.75,190.12,21.0,26.14,4.58,0
438.77,866.36,3.53,2.8,217.25,180.7,20.36,26.27,4.64,0
429.0,853.98,3.41,1.77,221.37,178.17,19.21,22.62,5.31,0
421.86,833.71,2.34,3.11,218.39,175.86,18.13,24.82,5.21,0
418.1,844.82,2.81,1.9,218.05,171.77,17.24,25.7,4.03,0
412.93,849.01,3.82,3.71,224.4,180.14,17.74,23.39,5.09,0
434.46,820.08,3.22,3.04,227.32,183.22,18.75,21.63,5.22,0
435.57,834.0,7.21,6.93,222.49,174.57,18.74,31.53,2.9,1
428.11,854.1,3.58,3.72,239.5,182.6,20.87,22.0,3.95,0
421.1,815.84,3.61,3.67,169.46,163.82,19.49,24.88,5.51,1
440.66,850.05,3.7,3.45,236.1,183.26,16.8,23.03,5.09,0
419.42,873.6,3.07,2.69,242.34,183.79,21.12,24.85,5.12,0
433.92,838.04,3.1,3.02,239.72,190.87,20.03,23.29,5.65,0
443.12,876.53,1.95,3.27,242.52,194.27,19.19,24.97,4.45,0
413.82,848.62,2.16,4.37,233.91,187.29,16.61,23.1,4.39,0
452.8,858.62,4.34,3.98,224.52,182.7,18.23,23.28,4.75,0
411.05,831.98,2.63,3.75,233.49,176.62,18.65,20.84,5.47,0
432.66,860.02,2.2,3.1,219.53,178.22,21.03,27.86,5.03,0
438.17,826.49,1.68,2.07,223.42,176.73,16.24,21.14,4.4,0
436.11,843.75,3.17,2.5,230.67,189.41,16.05,24.37,5.19,0
446.44,842.98,3.34,2.48,223.04,179.39,18.92,21.86,5.59,0
421.3,859.26,3.29,2.85,219.86,172.27,18.3,25.23,5.65,0
438.36,852.43,2.68,4.38,223.37,177.08,20.39,23.41,5.46,0
443.5,837.58,3.74,2.17,226.73,180.06,18.66,22.26,5.52,0
435.82195355788025,868.387432270106,2.16555604232106,3.1850580947762843,220.2704543983542,176.11826208018186,19.699133600268357,26.255497709726335,5.2217022942854765,0
428.11,840.68,1.86,3.47,229.74,177.44,17.79,21.61,4.96,0
439.6,866.0,2.85,2.31,232.09,180.35,17.37,24.51,5.06,0
445.9,842.34,1.88,3.73,236.35,190.4,16.59,24.19,4.09,0
441.263951610865,835.3748767404094,3.141760838781093,3.449302099034193,217.76194490509096,176.5124737694526,16.09908945156745,23.367117595222453,3.608401253229195,0
426.02,864.89,3.92,3.07,224.18,181.1,19.2,23.69,5.23,0
419.42,832.01,4.39,3.28,233.55,185.97,19.8,22.91,5.45,0
431.7,853.26,3.71,4.49,225.74,176.71,18.34,24.03,4.95,0
440.64,854.7,1.67,3.8,220.36,179.94,15.71,22.04,5.31,0
432.96,877.73,3.61,3.36,217.48,175.81,17.73,25.73,5.19,0
431.55,883.51,2.56,2.99,233.82,194.59,16.86,24.07,5.04,0
423.04,846.95,2.69,2.83,202.87,158.1,17.32,24.21,4.23,0
429.05,863.45,3.31,2.89,224.06,183.03,19.47,24.25,4.39,0
441.4,861.15,4.27,3.1,238.03,182.92,18.88,25.7,5.21,0
440.25,847.16,3.56,2.72,216.4,172.3,20.81,25.4,5.09,0
428.95,842.37,2.39,3.25,221.41,179.37,17.86,25.76,5.19,0
418.52,851.76,1.73,2.96,231.05,177.8,17.79,24.27,4.54,0
400.0,841.37,3.43,3.63,226.3,182.77,16.21,23.21,4.71,0
416.88,832.56,3.31,1.38,223.9,171.54,19.15,23.08,4.66,0
435.59,853.07,3.21,3.08,231.09,180.93,18.01,24.09,5.01,0
429.92,871.94,4.02,2.39,228.06,183.34,19.03,25.87,5.02,0
436.03,845.18,2.59,2.77,228.93,179.34,17.23,24.04,4.97,0
425.34,856.94,3.42,2.75,235.19,187.88,17.47,23.63,5.17,0
433.33,861.59,3.74,2.79,236.2,196.82,20.8,25.07,4.78,0
435.48,840.88,2.56,2.69,227.57,184.97,18.24,23.94,4.57,0
446.27,849.78,3.36,2.38,228.06,185.9,17.66,23.83,5.83,0
433.95,841.3,3.63,3.18,229.63,190.47,19.69,25.35,4.86,0
445.52,879.74,4.48,2.72,217.36,177.73,19.79,24.79,5.26,0
413.67,830.56,2.11,3.09,233.74,194.89,16.85,23.74,5.59,0
441.78,853.67,2.98,2.48,223.29,168.06,20.96,24.05,4.12,0
427.48,856.38,2.67,3.21,231.09,190.86,19.25,22.92,5.0,0
416.74,878.12,1.72,3.24,229.46,177.03,19.65,27.0,4.49,0
415.29,836.81,3.12,2.6,220.12,177.0,16.92,22.68,5.36,0
413.25,841.54,2.74,3.47,242.76,191.17,17.87,21.84,5.62,0
416.36,835.51,2.38,2.31,217.59,169.05,17.49,21.5,4.84,0
433.88,860.62,2.21,3.1,239.02,194.95,18.18,24.39,4.06,0
423.12,837.99,2.59,2.73,224.06,183.05,18.79,23.76,5.52,0
423.53,869.27,3.24,3.41,227.89,179.09,17.51,26.29,5.47,0
453.0,846.29,3.83,1.65,236.79,190.84,19.09,22.17,5.03,0
441.46,837.33,2.29,2.37,236.52,193.94,16.6,23.26,4.68,0
419.73,857.21,2.55,3.1,218.8,176.31,16.86,22.83,5.1,0
417.06,838.87,2.9,3.17,235.04,192.04,15.0,21.92,4.21,0
429.25,834.55,2.98,1.35,228.45,179.05,18.91,23.21,4.26,0
436.41,868.7,4.25,2.71,227.19,185.46,18.67,23.24,4.84,0
456.26,864.09,4.23,3.38,245.59,194.17,20.03,27.42,4.22,0
458.13,865.49,2.2,2.75,225.86,180.58,15.0,22.95,4.94,0
427.07,846.72,3.81,3.05,232.89,187.38,15.14,22.4,4.63,0
425.8760876957745,862.8301770990081,2.7131588975855374,3.298070114737782,246.42194620310875,204.43381766117915,17.408179104327708,23.730845389222566,5.2538963484716,0
445.61,843.89,3.3,3.38,221.97,175.85,18.48,25.14,5.46,0
425.4,852.85,2.83,2.11,234.02,193.11,21.53,25.94,4.71,0
433.69,850.45,3.9,2.55,223.33,175.05,17.91,22.7,4.15,0
412.59,860.94,3.13,3.09,228.53,175.87,17.98,24.64,4.93,0
416.27,856.59,5.05,3.26,248.58,199.85,15.68,24.64,4.57,0
433.58,837.08,2.41,2.63,224.03,188.86,20.7,23.62,5.29,0
419.56,866.73,3.71,2.97,244.36,197.63,19.8,26.27,5.18,0
417.05,837.82,3.38,2.33,229.12,181.78,19.46,23.76,5.96,0
425.93,876.14,2.69,3.71,231.82,185.03,17.66,24.78,5.31,0
428.26,830.06,3.27,3.11,228.36,177.77,17.82,22.66,4.32,0
421.58,847.57,2.28,1.82,226.92,186.02,15.0,23.74,4.59,0
425.69,834.7,2.21,3.28,237.7,189.59,18.11,22.05,5.24,0
433.47,858.34,2.31,3.87,222.24,180.77,17.08,25.71,5.07,0
434.87,865.76,2.39,2.81,222.15,174.45,16.74,22.95,4.64,0
419.83,846.62,3.01,2.86,247.43,203.49,17.57,23.19,5.15,0
416.56,843.39,2.9,3.68,228.9,178.76,15.0,26.01,5.23,0
434.22,851.1,3.5,3.52,235.95,193.76,15.94,24.98,5.66,0
416.79,877.2,3.11,3.76,233.01,177.73,16.54,26.66,4.11,0
437.98,853.88,2.28,2.92,244.66,195.07,15.6,22.81,4.52,0
422.41,823.22,3.69,2.73,233.95,195.74,16.99,20.78,4.9,0
430.73,854.76,2.85,2.22,238.2,192.79,18.4,25.39,4.12,0
427.12,852.07,2.51,3.33,232.59,197.27,19.66,25.58,5.25,0
437.22,852.81,2.48,3.0,225.48,180.2,16.56,24.09,5.75,0
431.01,851.88,3.02,2.42,239.5,191.06,17.89,23.09,5.17,0
439.1,848.36,3.9,2.95,231.77,184.69,16.48,23.65,4.34,0
430.31,855.82,3.51,3.98,222.05,186.03,20.74,25.21,4.56,0
432.0,860.28,3.38,2.62,226.23,187.97,17.65,25.17,4.16,0
434.13,831.05,3.09,2.41,227.5,178.02,16.52,23.32,5.66,0
418.15,860.95,1.99,2.54,244.18,195.33,18.5,25.66,4.49,0
433.66,863.48,2.38,2.41,216.07,166.06,19.56,27.45,5.16,0
422.76,867.28,1.78,1.85,230.82,177.93,17.4,25.03,5.04,0
426.84,841.93,2.71,3.95,216.14,180.93,15.88,24.22,4.93,0
448.84,835.28,1.68,2.93,230.14,180.23,16.67,23.24,4.79,0
436.96,863.01,3.45,3.82,234.01,186.37,18.8,24.75,5.38,0
426.69,855.0,1.45,1.0,226.09,189.45,16.86,24.16,4.53,0
427.19,885.94,2.96,2.71,229.6,183.75,21.17,28.58,5.31,0
423.56,843.65,3.15,4.93,225.22,185.27,16.41,21.94,4.19,0
426.67,868.09,3.74,3.55,233.64,181.71,17.66,25.22,5.06,0
445.32,844.28,3.74,3.02,229.18,181.76,17.3,22.91,4.91,0
434.52,862.47,2.61,3.07,228.83,183.06,18.22,23.11,5.0,0
442.47,863.62,2.66,4.04,229.43,177.71,18.78,26.34,4.51,0
421.2,851.09,3.61,4.08,229.42,183.2,19.97,25.06,5.44,0
411.14,859.8,2.51,1.82,226.92,181.01,15.52,22.96,5.47,0
426.52,835.47,3.02,2.33,229.73,185.23,18.24,22.41,3.6,0
429.93,883.77,3.61,1.3,195.82,168.57,19.08,26.38,4.07,1
430.13,864.48,3.53,2.33,210.53,170.71,16.84,23.58,5.39,0
445.17,846.46,2.06,2.5,250.0,204.82,15.0,21.98,4.7,0
437.15,853.44,3.87,4.15,230.54,187.84,18.5,24.55,4.7,0
426.06,824.21,4.32,2.81,232.08,184.57,18.15,21.79,5.27,0
434.69,857.65,3.36,2.63,227.54,176.78,19.69,25.36,5.0,0
437.3,858.5,2.25,2.21,218.12,178.03,17.78,22.01,4.39,0
444.11,851.17,2.62,3.34,221.26,178.72,19.09,23.97,5.31,0
429.68,847.17,3.01,2.6,230.14,182.15,19.79,25.46,4.31,0
413.54,864.74,2.19,3.23,232.69,190.01,19.2,25.71,5.08,0
432.57,838.96,2.65,3.42,223.85,178.25,15.07,24.74,4.88,0
432.5,824.09,1.14,2.13,232.35,198.67,15.0,22.86,4.88,0
431.58,859.77,2.31,2.69,234.24,182.03,17.88,24.51,4.42,0
424.83,849.34,2.34,3.71,229.72,182.52,17.16,25.3,5.03,0
443.62,846.09,2.96,1.76,227.26,174.69,17.83,23.71,5.09,0
445.5,856.07,3.19,4.01,233.55,178.78,19.77,24.95,4.89,0
447.6,845.02,2.6,1.94,223.77,180.6,18.18,24.9,5.06,0
437.97,839.4,3.38,3.1,234.52,192.94,17.84,24.94,5.29,0
395.84,873.68,7.73,10.03,224.83,182.3,18.89,30.13,6.11,1
435.89,826.85,2.99,3.25,222.65,175.34,20.62,23.53,5.6,0
424.9,878.23,4.4,2.65,240.19,190.63,20.71,25.68,4.65,0
442.0,852.44,2.78,3.53,237.14,183.5,20.05,27.24,4.46,0
435.07,835.26,2.16,3.29,246.89,195.29,18.34,20.53,4.92,0
429.86,834.33,2.02,2.59,225.82,182.27,19.21,25.12,5.27,0
435.84,828.87,2.96,3.56,226.16,179.36,19.54,24.6,4.65,0
444.07,853.75,3.06,3.06,241.27,193.56,17.19,24.4,4.59,0
430.68,870.15,2.25,4.57,221.77,180.39,17.85,26.02,5.14,0
428.53,836.22,3.52,3.89,231.73,184.38,16.91,21.89,5.85,0
406.26,849.52,3.17,2.01,243.16,193.66,19.93,22.66,5.83,0
433.41,889.05,3.69,3.03,222.14,177.99,19.37,24.57,6.23,0
430.26167042459616,860.3477969652573,4.795028690609272,1.856211149888291,168.5053463760763,150.0866072250861,24.265296236681714,27.553292703498315,5.960527838180283,1
416.58,847.43,3.0,3.96,234.33,185.35,18.12,23.56,4.44,0
452.52,852.28,4.19,4.33,231.74,185.27,18.11,24.42,4.61,0
414.07,832.79,2.35,3.6,242.79,188.33,16.53,22.47,5.41,0
444.46,856.0,2.57,2.98,227.69,183.42,18.59,25.53,5.38,0
420.95,831.32,3.57,2.58,228.62,184.79,20.03,23.61,4.81,0
442.02,853.64,3.44,3.29,235.22,183.75,20.5,25.29,5.13,0
416.64,864.29,3.42,4.0,234.48,188.02,21.48,24.93,4.96,0
434.39,864.37,3.87,2.52,230.86,179.22,18.92,24.51,5.8,0
416.09,858.16,2.79,3.38,221.16,182.93,19.66,25.79,5.37,0
431.8045960293437,874.8616988583366,3.0595990795254697,1.832100113505337,239.2832936613323,201.47572722132298,19.880084886963655,25.68292632998148,5.805538812872153,0
438.68,876.74,4.15,3.56,242.32,193.28,19.14,24.92,4.43,0
412.5,846.54,1.78,3.9,237.44,198.87,18.51,22.59,5.97,0
448.82,874.51,2.52,4.47,228.98,172.02,21.36,25.18,5.05,0
419.25,849.56,2.71,3.56,232.94,189.54,17.94,23.78,5.8,0
426.46,843.76,3.56,2.71,230.48,188.72,15.25,22.41,3.91,0
431.94,841.16,3.36,2.44,232.07,191.35,18.66,22.94,4.54,0
426.78,845.78,3.1,2.18,220.51,175.98,17.88,22.88,4.76,0
446.92,831.19,3.45,3.72,222.31,175.43,17.96,23.37,4.86,0
440.49,862.03,2.5,4.88,232.85,191.6,17.95,24.5,3.8,0
433.66,856.48,2.53,3.18,239.99,189.88,21.52,24.29,4.31,0
429.66,857.94,3.68,3.09,226.0,179.69,18.36,22.6,5.46,0
429.42,847.48,3.99,1.86,222.45,176.26,18.9,23.21,5.45,0
440.79,884.4,2.08,3.14,233.55,183.16,16.66,25.61,6.5,0
423.68,823.0,4.37,2.88,236.52,187.68,17.72,23.43,4.81,0
418.39,824.97,2.75,2.31,218.63,177.18,17.53,23.03,5.08,0
416.18,832.85,2.83,3.43,230.92,175.52,20.72,25.43,5.24,0
431.79,838.59,3.88,2.33,238.78,190.24,19.4,25.99,4.72,0
428.13,823.76,3.36,4.23,219.22,181.43,20.09,20.32,3.74,0
409.0,859.46,3.04,3.95,232.75,196.82,16.62,23.41,4.85,0
441.08,825.28,3.69,3.96,223.45,172.11,15.66,21.13,4.64,0
438.4,855.23,3.38,3.2,227.76,173.29,16.63,22.9,5.52,0
457.28,852.54,3.1,2.37,233.98,188.6,15.0,25.97,5.54,0
427.63,853.97,2.9,3.43,229.25,186.44,18.83,23.9,5.2,0
428.58,842.5,2.51,2.83,233.0,185.23,18.58,23.13,4.95,0
440.7923790811977,862.4221994029358,2.6706039349232773,1.1280374528734334,223.13994268129613,179.13813076802273,15.628346427503887,23.300964400021954,4.282663494821397,0
421.83,852.17,2.34,4.05,235.06,193.32,18.71,23.92,4.13,0
421.34,850.47,2.28,3.61,229.22,176.94,20.03,23.57,4.81,0
423.35,844.48,4.19,3.35,232.21,186.66,20.5,24.0,5.17,0
435.79,873.46,3.5,3.17,231.09,183.61,19.14,23.47,5.33,0
422.19,846.67,4.29,2.86,244.18,198.46,18.54,22.65,4.47,0
431.34,835.21,3.48,3.56,231.94,182.15,16.73,21.11,5.83,0
452.77,825.13,2.09,2.45,223.68,184.13,20.33,26.22,4.47,0
452.01,841.9,3.83,3.32,233.97,196.55,16.85,23.36,4.52,0
429.34,843.36,2.56,3.31,238.3,193.51,17.55,24.61,5.18,0
428.05,838.11,2.72,3.27,226.11,179.83,16.74,23.91,4.99,0
428.12,857.53,3.68,2.23,222.47,178.74,19.66,25.91,5.54,0
429.99,838.08,1.93,1.7,222.53,175.26,18.03,24.63,5.04,0
443.54,855.34,2.7,3.45,237.48,188.56,17.32,22.44,5.56,0
433.48,829.48,1.57,3.57,217.48,171.95,15.0,24.58,4.94,0
417.83,880.26,4.07,2.52,225.02,173.01,18.95,26.45,4.78,0
437.38,821.83,3.65,1.79,230.4,184.0,16.98,22.24,5.38,0
433.48,830.55,4.9,2.76,225.15,184.86,20.8,23.85,5.82,0
427.1806301044396,861.9325167339022,2.9895189618298104,3.7673631695017784,224.13665467437576,174.87656388395686,17.550875590198103,24.71583031066017,4.202698614052872,0
442.36,841.75,3.41,3.26,234.27,184.2,17.47,22.67,5.83,0
423.84,835.2,3.28,2.63,234.3,193.17,18.27,22.67,4.54,0
419.97,839.72,2.4,2.26,220.44,175.75,17.73,22.53,4.09,0
429.06,852.05,1.86,3.41,234.91,196.62,17.27,22.23,4.5,0
428.96,880.34,2.95,3.56,232.55,187.64,19.05,27.26,5.83,0
439.96,846.33,1.93,3.47,231.24,187.27,15.85,25.67,5.23,0
430.12,843.06,3.59,3.53,214.41,178.86,16.31,22.24,5.71,0
423.56,878.06,2.62,3.55,239.16,193.15,15.7,25.19,4.16,0
440.91,830.52,2.78,2.43,238.63,188.26,18.52,21.9,5.37,0
439.99,852.89,3.3,2.91,217.75,174.63,18.47,24.58,4.95,0
419.49,833.57,3.0,2.56,235.99,183.97,20.31,22.84,5.14,0
427.11,866.38,2.19,2.77,228.38,176.15,16.61,24.67,4.46,0
419.12,835.84,2.35,2.55,219.41,166.28,17.42,21.57,5.48,0
454.27,868.47,2.82,3.19,239.55,194.19,17.85,24.42,4.76,0
430.94,846.64,1.94,2.34,240.2,194.49,17.72,24.1,5.08,0
438.64,844.38,3.37,2.79,236.8,190.3,19.49,24.48,4.59,0
435.65,845.27,3.73,2.58,219.97,174.49,17.49,23.23,5.12,0
440.99,836.19,1.62,3.72,239.63,195.78,16.73,21.18,4.42,0
416.56,837.35,2.59,1.6,234.22,187.76,18.98,24.18,5.24,0
416.2,825.9,2.66,3.02,230.12,185.89,20.73,23.94,4.78,0
436.63,864.61,3.87,4.09,233.46,186.41,16.43,24.57,4.86,0
424.01,861.1,3.2,3.85,232.37,190.66,18.23,27.34,5.5,0
425.57,847.28,2.81,2.64,235.24,192.19,15.0,22.39,4.95,0
431.46,837.07,2.75,1.67,233.61,191.07,18.97,23.22,5.75,0
427.89,848.02,3.45,1.69,230.38,184.99,16.91,25.93,5.42,0
439.54,808.08,1.99,2.19,204.81,165.42,15.1,22.73,5.07,0
431.71,827.67,3.14,3.89,232.58,185.83,16.46,20.36,5.92,0
445.85,840.61,4.26,3.77,225.68,185.58,21.1,23.13,5.01,0
425.63,853.21,2.36,3.88,238.91,193.17,17.58,25.09,4.71,0
430.65,840.7,2.54,3.48,235.72,190.38,17.79,22.27,5.65,0
410.53,873.77,2.16,2.95,218.26,175.67,19.81,24.54,5.0,0
436.07,832.3,2.61,3.74,224.38,175.28,18.68,23.47,5.25,0
431.37,837.2,4.29,2.83,224.31,178.41,19.04,23.63,5.26,0
437.86,857.57,4.17,2.15,236.84,182.79,15.65,21.19,4.61,0
435.52,877.84,3.52,2.89,233.95,184.71,16.54,23.96,4.24,0
441.99,856.82,2.97,2.23,224.21,172.12,15.93,22.94,5.16,0
433.8,852.05,2.58,4.1,231.48,188.89,19.41,24.96,5.2,0
437.77,811.95,2.55,2.39,220.06,173.45,15.47,20.28,4.69,0
439.68,859.29,3.05,3.91,233.72,191.15,16.43,22.64,5.88,0
423.64,868.52,3.93,2.79,242.36,192.7,18.92,25.67,5.18,0
419.97,869.96,2.3,2.46,230.72,183.18,18.68,24.83,5.7,0
442.39,863.31,3.05,2.36,242.55,193.93,17.99,25.72,5.69,0
424.51,865.49,2.8,4.07,233.92,190.79,18.6,24.98,5.16,0
460.0,851.01,3.42,3.12,217.78,176.24,18.1,24.66,5.19,0
435.55,838.81,3.7,3.38,232.86,196.16,16.91,23.96,5.29,0
421.74,857.94,2.96,2.29,220.11,172.6,16.1,23.77,5.58,0
446.59,874.27,2.88,2.79,241.56,199.74,17.02,25.88,5.2,0
425.46,846.03,3.28,2.79,221.31,174.82,16.31,21.76,5.01,0
428.56,833.26,2.18,1.89,230.97,193.12,15.16,22.85,5.24,0
436.53,830.97,2.53,2.54,241.92,189.42,18.93,22.78,4.74,0
428.03,859.63,2.75,3.05,231.09,178.1,17.9,24.61,4.56,0
443.19,842.64,4.46,2.88,227.23,180.41,18.14,25.03,5.25,0
425.32,871.94,3.75,1.41,216.24,172.52,17.38,25.48,5.39,0
418.04,856.24,3.81,3.27,222.61,176.87,16.8,22.64,4.52,0
428.33,860.78,2.42,2.68,222.28,174.56,18.27,25.77,4.84,0
428.22,842.5,5.02,3.02,217.11,169.17,17.94,23.87,5.46,0
418.71,856.59,2.79,2.23,225.13,174.5,19.02,24.03,4.55,0
427.3002832466498,862.1606300511767,2.8961570831071515,3.024278372108703,237.04989725530922,191.62101581747214,18.637617030177505,24.589581488399357,5.118377164048357,0
442.79,843.36,3.01,3.74,224.63,181.04,16.38,23.16,5.52,0
431.4,861.25,3.35,2.88,235.63,181.93,19.19,23.81,4.73,0
403.5,871.38,2.92,1.83,224.21,181.87,17.12,24.44,4.1,0
