lot_id,api_pct,citrate_buffer_pct,citric_acid_pct,sweetener_pct,preservative_pct,water_ph,prev_lot_ph,mixing_temp_c,mixing_time_min,agitation_rpm,addition_order,final_ph,lot_approved
1108,4.42,2.77,1.35,14.07,0.8,7.22,5.74,26.48,37.59,112.9,1,4.7,1
1109,3.92,4.22,0.62,25.0,1.0,6.7,4.52,33.43,25.99,278.3,1,3.63,0
1110,4.55,1.19,0.5,25.0,0.17,6.5,4.18,23.25,22.78,142.5,2,4.49,0
1111,4.11,4.07,0.5,25.0,0.52,6.83,4.77,21.44,45.54,243.5,3,4.81,1
1112,2.71,4.13,0.5,25.0,0.87,6.51,4.32,18.45,34.66,300.0,3,4.81,1
1113,2.39,4.08,0.82,7.05,0.22,6.18,4.8,23.97,47.47,300.0,3,4.17,0
1114,4.0,3.67,1.19,25.0,0.52,6.24,5.59,16.86,35.29,300.0,2,3.95,0
1115,1.31,3.58,1.35,15.33,0.92,7.31,4.17,21.93,51.24,300.0,1,4.11,0
1116,1.0,1.38,0.5,25.0,0.88,6.14,5.63,15.0,13.91,300.0,1,5.52,0
1117,1.81,1.51,0.5,19.16,0.51,7.12,4.39,32.83,32.83,300.0,3,5.77,0
1118,1.0,4.1,0.78,25.0,0.24,6.99,4.66,16.69,42.46,300.0,2,4.45,1
1119,4.91,1.82,1.8,25.0,0.38,6.72,5.58,30.4,41.17,300.0,2,4.38,0
1120,3.77,4.5,1.48,13.69,0.97,7.28,5.78,21.19,18.23,300.0,1,4.12,0
1121,1.0,1.97,0.55,12.62,0.95,6.31,5.96,33.55,20.32,255.2,3,5.0,1
1122,1.0,2.56,0.5,23.29,0.63,6.08,5.72,16.8,31.57,300.0,2,5.06,1
1123,4.01,3.07,0.5,19.78,0.53,6.99,4.19,20.4,18.78,288.9,2,4.75,1
1124,1.0,3.05,2.02,25.0,0.47,7.17,4.58,28.83,41.08,300.0,3,3.82,0
1125,4.4,4.22,1.26,25.0,0.07,6.23,5.12,28.24,5.0,300.0,3,3.48,0
1126,3.8,4.33,0.5,25.0,0.3,7.37,5.26,19.41,57.82,300.0,3,4.98,1
1127,1.0,2.73,0.5,25.0,0.61,6.42,4.71,35.0,21.68,300.0,2,5.05,1
1128,1.21,2.11,0.6,25.0,0.76,6.39,4.58,15.95,38.5,300.0,1,5.12,1
1129,2.91,4.46,0.5,25.0,0.5,7.13,4.61,27.93,35.96,300.0,1,4.56,1
1130,1.0,4.73,1.75,12.66,0.36,7.0,4.62,25.76,32.79,300.0,2,2.98,0
1131,4.01,4.97,1.34,25.0,0.64,6.58,5.17,17.2,19.09,300.0,2,3.64,0
1132,1.81,5.0,1.2,15.9,0.83,6.72,4.44,24.83,49.9,300.0,3,4.17,0
1133,2.66,1.88,1.96,20.27,0.57,6.24,5.06,30.55,29.7,300.0,1,3.8,0
1134,3.6,3.9,0.5,13.45,0.64,7.09,4.0,17.37,5.0,207.7,2,2.95,0
1135,3.52,3.97,0.5,11.84,0.8,6.49,5.79,25.11,25.72,300.0,3,5.03,1
1136,1.45,1.46,0.7,23.58,0.32,7.28,5.4,18.52,10.55,269.6,3,5.3,1
1137,1.66,1.7,0.97,20.58,0.79,6.4,4.51,35.0,52.59,300.0,2,4.51,1
1138,1.37,3.05,0.5,25.0,0.84,7.38,5.39,32.41,26.45,300.0,2,5.21,1
1139,3.31,1.96,1.55,20.83,0.12,7.0,5.59,18.16,5.0,155.8,1,4.18,0
1140,2.41,2.09,1.04,19.25,0.9,6.16,5.32,20.71,48.54,225.0,2,4.11,0
1141,3.25,1.59,1.2,14.29,0.17,6.3,5.76,19.46,52.48,300.0,1,4.96,1
1142,4.52,2.16,1.33,25.0,0.6,7.04,5.85,20.79,38.43,300.0,2,4.65,1
1143,3.96,1.34,1.86,20.5,0.26,6.55,5.61,26.64,24.46,300.0,2,4.22,0
1144,1.0,1.67,0.5,25.0,0.61,7.5,5.16,29.82,8.04,211.9,2,4.88,1
1145,2.86,4.46,1.37,6.68,0.47,6.57,5.55,23.2,50.64,300.0,2,3.71,0
1146,1.8,4.33,1.03,5.37,0.34,6.77,4.23,27.27,34.64,300.0,1,3.98,0
1147,2.07,3.68,1.96,25.0,0.39,6.31,4.95,15.0,52.51,119.1,3,3.57,0
1148,4.45,2.29,1.06,11.77,0.77,6.54,5.66,17.67,46.07,300.0,1,4.74,1
1149,2.83,4.14,0.5,8.45,0.34,5.93,6.06,17.04,23.34,300.0,2,4.74,1
1150,1.23,2.96,0.66,9.86,0.99,7.5,4.05,27.34,26.72,300.0,3,4.92,1
1151,1.54,1.28,0.5,9.32,0.76,7.08,4.41,20.07,45.88,300.0,1,5.87,0
1152,2.03,1.18,1.29,25.0,0.79,6.37,5.78,27.26,6.97,200.3,1,4.48,0
1153,3.08,2.79,0.58,25.0,0.45,6.29,4.4,16.46,47.67,300.0,1,4.82,1
1154,2.22,1.17,0.5,25.0,0.43,6.88,4.22,28.84,43.0,300.0,3,6.18,0
1155,2.19,1.0,1.54,25.0,0.37,6.29,5.91,15.0,17.03,300.0,1,4.96,1
1156,4.55,3.51,0.93,8.61,0.63,6.87,5.2,25.37,30.27,300.0,3,4.87,1
1157,3.96,4.29,2.07,12.71,0.9,6.54,4.64,33.33,44.25,156.6,3,2.83,0
1158,3.52,2.11,1.91,25.0,0.24,6.32,4.05,17.37,32.2,300.0,2,3.91,0
1159,1.81,3.78,1.24,25.0,0.32,7.29,4.37,18.93,8.49,300.0,1,3.71,0
1160,1.92,4.11,1.11,21.61,0.23,7.42,6.01,31.18,30.13,300.0,3,4.26,0
1161,1.99,3.41,0.5,19.35,0.65,6.6,5.61,27.98,43.41,300.0,2,4.85,1
1162,1.25,1.86,0.5,25.0,0.55,7.39,5.28,30.88,5.86,162.2,2,4.84,1
1163,3.65,2.24,0.5,11.64,0.39,6.43,4.4,23.03,60.0,300.0,2,4.98,1
1164,1.69,3.19,1.92,22.93,0.91,6.64,5.25,24.48,9.05,300.0,1,3.73,0
1165,1.0,3.04,1.87,25.0,0.48,6.96,4.26,31.22,48.88,300.0,3,3.88,0
1166,4.63,5.0,0.5,21.74,0.47,6.65,5.9,33.76,6.55,300.0,3,4.29,0
1167,1.0,2.37,1.09,25.0,0.53,6.22,5.65,26.98,59.44,300.0,3,4.49,0
1168,4.1,1.27,0.5,22.72,0.8,7.29,5.44,29.67,10.53,168.9,3,5.28,1
1169,4.81,2.45,0.5,23.72,0.73,6.92,5.12,31.38,47.35,300.0,1,5.68,0
1170,1.31,2.49,0.5,25.0,0.58,6.76,4.45,31.92,33.11,300.0,3,5.1,1
1171,2.12,4.37,1.23,25.0,0.17,7.5,4.57,20.94,12.19,300.0,3,3.63,0
1172,4.15,2.53,0.75,25.0,0.82,7.35,4.04,35.0,57.51,300.0,3,5.24,1
1173,2.4,2.12,0.52,6.68,0.22,7.34,3.94,24.24,23.6,300.0,1,5.52,1
1174,3.42,4.34,1.16,8.61,0.62,6.54,4.95,32.17,55.49,300.0,2,3.9,0
1175,2.21,2.55,0.68,25.0,0.99,6.77,4.36,17.43,40.26,300.0,1,5.0,1
1176,3.44,1.74,1.74,25.0,0.22,6.94,4.93,17.06,25.32,300.0,3,4.15,0
1177,4.9,0.74,0.52,16.27,0.84,7.29,4.8,19.41,39.85,300.0,1,6.13,0
1178,1.0,1.63,0.55,9.08,1.0,6.74,5.8,33.99,48.34,300.0,3,5.54,1
1179,1.84,0.89,0.5,15.75,0.6,6.4,5.75,15.33,45.72,300.0,1,5.63,0
1180,5.12,4.39,1.29,22.11,0.69,6.69,5.54,25.64,35.53,300.0,1,3.97,0
1181,3.8,4.54,1.42,25.0,0.51,7.12,5.45,29.98,24.74,300.0,2,3.25,0
1182,3.73,3.68,1.79,21.15,0.7,7.3,5.59,31.0,26.82,300.0,1,4.04,0
1183,4.79,3.68,1.69,25.0,0.41,6.19,5.38,15.14,53.02,300.0,2,3.94,0
1184,4.92,4.69,1.49,18.41,0.96,6.25,5.63,24.19,27.73,225.9,1,3.46,0
1185,4.61,4.37,0.5,22.96,0.7,6.78,5.77,33.6,18.71,280.1,3,4.63,1
1186,1.0,4.73,0.83,25.0,0.99,6.18,5.19,25.1,19.34,149.7,1,4.13,0
1187,3.08,3.85,1.7,25.0,0.36,6.12,4.52,21.22,24.53,300.0,2,3.37,0
1188,2.78,4.4,0.5,25.0,0.13,7.34,4.12,18.27,5.0,243.6,2,2.86,0
1189,4.22,3.0,1.58,25.0,0.63,6.24,4.74,32.22,45.74,300.0,3,3.92,0
1190,3.3,1.51,0.5,7.5,0.24,6.56,5.54,24.55,40.07,300.0,1,5.84,0
1191,2.43,4.77,1.06,25.0,0.85,6.77,4.42,16.42,37.48,300.0,1,3.91,0
1192,1.06,3.57,0.73,24.13,0.51,6.23,4.93,30.28,21.52,234.5,3,3.81,0
1193,1.67,3.32,1.59,25.0,0.22,6.36,4.4,20.49,32.03,300.0,3,3.95,0
1194,1.58,2.37,0.95,25.0,0.45,6.57,4.18,22.43,25.57,300.0,2,4.77,1
1195,3.06,4.08,1.73,25.0,0.11,6.71,5.88,18.86,40.05,300.0,2,3.53,0
1196,2.82,3.09,1.88,25.0,0.26,7.37,5.6,22.1,7.95,300.0,3,3.99,0
1197,4.1,2.83,0.5,8.23,0.75,6.59,4.93,26.53,10.43,300.0,2,5.1,1
1198,2.23,5.0,1.02,25.0,0.9,7.4,6.21,34.9,53.24,234.1,2,3.33,0
1199,4.03,1.18,1.69,25.0,0.85,6.33,5.23,20.28,30.3,300.0,2,4.32,0
1200,4.65,1.99,1.44,24.53,0.79,6.3,4.58,26.01,48.25,300.0,2,4.19,0
1201,2.72,4.7,1.24,8.58,0.52,6.55,4.62,27.51,49.88,300.0,1,3.84,0
1202,1.97,3.11,1.35,8.07,0.54,6.47,4.36,21.3,59.7,300.0,3,4.13,0
1203,3.04,4.12,1.29,24.93,0.67,6.86,6.02,33.9,26.05,300.0,1,4.11,0
1204,1.25,4.04,1.31,22.59,0.23,7.14,5.43,31.35,60.0,199.3,2,3.9,0
1205,1.75,2.41,0.5,6.47,0.84,7.0,4.86,28.45,35.89,300.0,1,5.57,0
1206,1.0,2.26,0.5,11.61,0.83,6.97,4.35,32.18,24.17,300.0,1,5.34,1
1207,3.0,4.37,0.78,25.0,0.25,6.51,4.6,16.42,25.13,300.0,2,4.1,0
1208,4.15,3.53,1.38,11.08,0.36,7.5,5.17,21.2,52.09,300.0,3,4.03,0
1209,4.98,2.01,0.5,17.98,0.79,6.78,5.62,32.39,34.53,300.0,3,5.12,1
1210,3.36,2.73,0.5,25.0,0.25,6.46,4.12,16.84,60.0,300.0,3,5.39,1
1211,3.6,1.78,1.19,25.0,0.33,6.34,4.09,28.02,16.7,300.0,2,4.17,0
1212,4.92,2.26,0.5,17.59,0.08,6.62,4.41,22.03,17.96,300.0,1,5.56,1
1213,1.0,3.03,0.5,25.0,0.14,6.59,5.47,19.97,6.27,300.0,3,5.5,1
1214,1.62,2.28,0.5,25.0,0.65,6.87,5.81,32.43,28.55,171.3,2,5.13,1
1215,1.0,3.6,1.44,7.99,0.13,7.07,4.86,26.16,47.77,255.7,3,4.11,0
1216,1.0,1.36,1.74,16.94,0.4,7.35,4.65,27.28,5.0,244.5,1,3.72,0
1217,2.12,2.33,0.83,25.0,0.45,6.51,4.22,18.43,7.09,300.0,3,4.15,0
1218,1.83,1.67,0.66,20.54,0.43,6.14,5.58,21.36,30.62,300.0,2,4.98,1
1219,3.58,4.25,0.71,25.0,0.95,7.06,5.06,17.39,35.85,202.7,1,4.06,0
1220,4.23,1.57,0.5,17.58,0.36,6.29,5.08,24.57,5.0,182.2,1,4.79,1
1221,1.06,4.09,1.13,25.0,0.62,6.79,4.36,35.0,11.64,300.0,1,3.71,0
1222,3.21,1.74,0.5,24.51,0.97,6.81,5.28,30.19,23.88,300.0,1,5.68,0
1223,1.05,1.22,0.5,22.24,0.66,6.99,4.03,17.61,39.63,199.4,2,5.42,1
1224,1.36,4.88,0.62,25.0,0.99,7.42,4.62,29.78,44.08,300.0,1,4.35,0
1225,5.36,2.46,0.5,25.0,0.87,7.03,5.2,26.89,55.24,138.8,1,5.5,0
1226,3.58,2.1,0.5,6.98,0.6,6.81,5.31,20.27,42.36,196.3,2,5.38,1
1227,1.58,1.99,1.22,25.0,0.3,6.47,4.59,31.03,28.74,245.0,1,4.23,0
1228,3.33,4.31,0.5,25.0,0.71,6.12,4.31,23.75,18.39,135.2,2,3.74,0
1229,4.17,1.92,1.57,25.0,0.46,6.67,5.19,26.57,32.72,300.0,1,4.59,1
1230,2.9,3.38,0.5,25.0,0.51,6.22,4.7,31.16,11.02,300.0,2,4.25,0
1231,3.19,4.37,1.73,25.0,0.25,6.07,4.31,15.0,18.74,206.5,3,3.01,0
1232,3.92,2.16,1.56,8.75,0.55,6.94,5.54,15.0,43.8,69.9,2,4.26,0
1233,4.4,1.74,1.24,25.0,0.35,7.44,4.48,24.06,14.4,300.0,2,4.66,1
1234,4.73,2.82,1.69,13.21,0.23,6.55,5.55,27.32,58.85,300.0,1,4.2,0
1235,2.54,3.6,1.9,5.0,0.11,7.0,5.36,20.41,34.25,300.0,3,4.12,0
1236,3.55,4.07,1.89,19.93,0.85,6.8,4.41,16.33,57.71,300.0,2,3.7,0
1237,1.27,5.0,1.05,25.0,0.14,6.71,4.43,26.75,51.61,300.0,1,3.92,0
1238,4.24,2.29,1.76,25.0,0.96,6.4,4.16,20.46,11.62,300.0,2,3.6,0
1239,1.0,2.01,0.5,9.54,0.28,6.79,4.86,30.67,32.79,300.0,3,5.51,1
1240,1.0,3.74,0.79,25.0,0.25,7.15,5.23,21.61,20.41,229.4,3,4.16,0
1241,2.33,3.45,0.56,23.16,0.27,6.22,5.61,18.64,18.2,300.0,1,5.01,1
1242,4.87,2.12,0.5,25.0,0.49,6.33,4.44,28.24,42.22,197.8,1,5.18,1
1243,1.0,4.88,1.61,21.29,0.86,7.43,5.79,31.87,20.45,300.0,3,3.0,0
1244,4.4,1.55,1.65,22.23,0.84,7.09,5.54,32.36,43.89,300.0,1,4.95,1
1245,3.95,1.37,1.9,15.58,0.1,6.15,5.62,33.42,54.3,300.0,2,4.22,0
1246,3.88,4.27,2.02,25.0,0.67,6.6,5.08,22.65,9.48,238.8,1,2.9,0
1247,4.59,3.86,1.86,7.8,0.38,7.23,4.08,18.31,24.4,300.0,2,2.95,0
1248,3.61,1.55,1.2,7.77,0.6,7.11,4.57,33.53,5.0,300.0,2,3.8,0
1249,2.16,4.34,0.79,25.0,0.7,7.16,4.43,31.46,60.0,229.8,3,4.05,0
1250,1.0,3.27,0.8,6.25,0.51,6.95,4.77,23.94,37.45,300.0,3,4.9,1
1251,3.05,3.2,0.99,25.0,0.17,6.21,4.55,35.0,36.61,300.0,1,4.13,0
1252,3.78,4.2,0.5,15.13,0.72,6.78,6.14,20.33,17.9,300.0,1,4.93,1
1253,2.52,4.16,1.39,19.77,0.4,7.5,4.71,21.87,5.0,300.0,2,3.54,0
1254,1.68,1.81,0.5,17.84,0.43,6.92,5.71,34.74,45.23,300.0,3,5.78,0
1255,3.11,3.8,0.5,18.33,0.6,6.62,4.5,31.18,26.0,300.0,3,4.59,1
1256,1.34,2.94,0.5,25.0,0.73,7.38,5.25,32.28,23.28,300.0,2,5.01,1
1257,2.95,4.19,0.94,25.0,0.22,6.79,4.68,18.9,41.67,300.0,1,4.76,1
1258,3.67,1.94,0.68,11.66,0.81,7.33,4.01,31.24,42.64,300.0,3,5.26,1
1259,1.91,1.82,0.83,20.28,0.78,7.15,4.21,22.63,17.43,300.0,2,4.42,0
1260,3.96,2.73,0.75,19.87,0.45,7.14,4.39,22.44,28.9,235.6,3,4.77,1
1261,3.22,2.5,0.5,16.27,0.45,6.68,4.5,29.89,39.49,300.0,3,5.53,0
1262,3.59,3.0,0.65,25.0,0.22,6.99,5.7,22.27,21.88,300.0,1,5.37,1
1263,4.92,2.54,0.8,25.0,0.43,7.47,4.35,24.31,30.48,300.0,1,5.15,1
1264,1.0,4.43,1.23,25.0,0.89,6.87,5.58,29.62,5.0,300.0,1,4.0,0
1265,3.62,4.41,0.5,18.89,0.49,7.26,4.98,34.45,11.24,300.0,1,4.36,0
1266,2.83,1.24,1.48,6.63,0.43,7.05,4.7,24.4,60.0,300.0,2,4.63,1
1267,4.72,2.92,1.9,17.89,0.64,7.28,3.87,17.18,20.58,105.4,2,2.5,0
1268,1.17,2.3,1.6,14.32,0.47,6.19,4.88,26.39,30.09,196.6,2,3.84,0
1269,1.0,3.17,1.1,17.17,0.6,7.0,4.83,21.06,19.68,109.2,2,3.49,0
1270,4.76,4.74,0.57,25.0,0.9,6.51,5.3,26.57,47.34,300.0,2,4.6,1
1271,1.06,4.18,0.5,14.17,0.38,6.09,5.72,19.94,16.25,300.0,1,5.05,1
1272,1.94,4.19,0.5,25.0,0.76,7.49,4.47,22.37,51.44,157.5,2,4.32,0
1273,1.3,1.84,0.5,11.28,0.93,6.86,4.33,20.1,36.46,89.1,3,4.81,1
1274,4.46,5.0,0.5,25.0,0.8,6.8,5.56,17.71,17.38,300.0,2,4.39,0
1275,4.2,2.36,0.51,25.0,0.27,6.71,4.44,18.75,23.39,300.0,1,4.97,1
1276,4.95,4.94,0.5,25.0,0.81,7.35,5.44,22.12,16.99,300.0,2,4.31,0
1277,3.62,0.77,1.7,19.41,0.71,7.34,5.76,29.4,25.5,300.0,1,4.79,1
1278,1.0,2.72,1.02,23.66,0.32,7.03,5.47,33.97,13.76,300.0,1,4.14,0
1279,3.31,2.3,0.5,13.79,0.33,6.47,4.65,22.96,58.92,300.0,2,4.96,1
1280,2.0,3.26,1.33,17.41,0.98,6.15,4.57,24.41,36.96,300.0,2,3.97,0
1281,4.59,2.2,0.5,25.0,1.0,7.03,5.22,25.66,50.9,300.0,1,5.65,0
1282,2.34,3.13,0.92,17.79,0.55,5.98,4.2,32.26,18.68,244.6,3,3.9,0
1283,1.13,3.95,0.51,16.69,0.57,7.12,5.39,30.31,52.33,300.0,3,4.69,1
1284,2.07,4.4,1.22,25.0,0.95,7.24,5.53,28.94,20.68,300.0,1,4.17,0
1285,2.73,3.89,0.52,25.0,0.12,6.12,5.17,17.44,30.06,272.7,3,4.47,1
1286,2.62,3.5,1.42,17.51,0.74,6.74,5.1,19.84,5.6,264.9,1,3.93,0
1287,4.45,1.69,0.5,25.0,1.0,6.84,5.11,22.87,50.98,300.0,1,5.75,0
1288,1.0,3.14,1.43,13.18,0.49,6.48,5.23,21.85,52.59,300.0,3,4.18,0
1289,2.23,4.32,1.34,5.5,0.2,6.86,5.57,33.66,8.55,300.0,1,3.78,0
1290,4.69,1.2,0.5,25.0,0.3,7.47,5.92,20.88,46.63,300.0,3,6.26,0
1291,2.08,1.13,0.75,25.0,0.33,7.44,5.26,16.21,33.88,300.0,3,5.87,0
1292,4.76,3.83,0.7,23.23,0.86,7.5,4.61,26.12,25.11,300.0,1,4.71,1
1293,4.0,3.41,1.7,7.41,0.55,7.15,4.08,15.0,42.56,300.0,3,4.04,0
1294,3.55,3.66,0.79,24.08,0.27,7.43,5.71,30.93,20.69,261.2,3,4.19,0
1295,1.3,1.75,0.5,25.0,0.11,7.46,5.33,15.25,44.67,300.0,3,6.28,0
1296,2.84,3.33,1.77,7.66,0.54,7.0,4.58,28.06,23.05,238.6,3,3.25,0
1297,1.0,3.44,0.94,19.94,0.7,6.97,4.68,22.75,21.66,144.9,2,3.41,0
1298,1.88,1.74,1.7,15.6,0.83,7.35,5.97,27.0,36.5,300.0,1,4.89,1
1299,1.36,1.86,1.44,25.0,0.33,6.73,5.5,31.3,31.01,202.8,3,4.67,1
1300,1.19,2.3,0.5,16.81,0.95,6.83,5.57,33.35,29.68,231.7,2,5.01,1
1301,1.43,3.77,0.5,17.45,0.14,6.61,5.7,26.19,28.26,300.0,2,5.12,1
1302,3.75,4.76,0.5,25.0,0.91,6.03,5.94,15.59,32.07,300.0,1,4.8,1
1303,3.92,3.0,0.61,25.0,0.79,6.9,4.91,25.2,13.9,155.9,3,4.45,0
1304,1.56,2.11,1.74,19.32,0.89,7.12,4.13,19.43,13.41,300.0,1,3.74,0
1305,3.17,2.27,1.21,25.0,0.43,6.77,4.96,31.98,15.56,300.0,3,4.79,1
1306,3.48,3.13,0.5,25.0,0.64,7.48,4.24,29.9,38.86,300.0,1,5.3,1
1307,1.0,3.7,1.38,8.21,0.77,6.62,4.4,34.11,7.46,300.0,2,3.37,0
1308,1.96,1.41,1.07,25.0,0.66,6.3,3.99,32.51,6.57,300.0,2,4.52,1
1309,2.14,4.09,1.1,22.9,0.67,7.36,4.38,30.44,53.93,287.8,2,3.66,0
1310,1.0,2.6,1.92,11.58,0.28,7.25,4.26,33.55,28.65,244.0,2,3.62,0
1311,4.7,4.77,0.5,25.0,0.9,6.4,4.03,28.98,36.79,232.2,3,4.15,0
1312,1.91,1.86,0.5,25.0,0.96,6.87,6.03,34.67,20.83,300.0,3,5.5,0
1313,3.31,2.61,0.51,24.23,0.1,7.03,4.69,17.36,55.81,128.7,2,5.24,1
1314,1.93,3.48,1.47,25.0,0.23,6.4,4.21,20.51,42.6,300.0,3,3.9,0
1315,1.1,3.35,0.52,25.0,0.7,6.21,4.2,15.5,30.17,300.0,3,4.67,1
1316,2.08,1.26,1.84,12.85,0.17,6.4,4.64,23.36,50.64,300.0,3,4.6,0
1317,2.48,1.12,1.22,5.0,0.94,6.11,4.57,23.1,57.95,300.0,3,4.79,1
1318,5.58,2.35,1.1,17.46,0.79,6.68,4.2,16.43,17.37,230.2,3,3.59,0
1319,2.33,3.29,0.71,19.05,0.29,7.22,5.4,15.0,49.98,263.3,3,4.58,1
1320,1.82,2.37,1.33,25.0,0.97,6.85,4.88,30.7,53.41,232.1,3,4.44,0
1321,1.0,4.28,1.4,11.52,0.68,6.54,5.73,29.47,48.34,118.3,1,3.87,0
1322,5.02,1.62,0.59,9.53,0.19,6.43,5.7,25.84,42.38,78.2,1,5.37,1
1323,3.25,3.99,0.5,25.0,0.38,7.28,5.86,18.61,16.91,300.0,2,4.75,1
1324,3.83,1.44,1.22,20.12,0.52,6.18,5.94,20.18,56.0,50.0,3,5.16,1
1325,2.54,2.47,1.84,25.0,0.28,6.85,5.26,30.9,40.31,239.3,1,4.26,0
1326,3.5,3.34,2.1,13.42,0.84,7.24,4.3,24.16,11.62,300.0,1,3.71,0
1327,4.8,3.11,1.3,25.0,0.87,7.33,4.36,28.83,23.57,300.0,2,4.2,0
1328,3.81,3.82,0.5,25.0,0.38,7.46,5.84,19.61,42.36,300.0,2,5.17,1
1329,1.76,1.84,0.56,13.72,1.0,7.5,5.91,21.44,56.42,300.0,2,5.85,0
1330,1.7,2.16,1.32,8.05,0.2,6.38,5.59,31.17,41.05,300.0,1,4.79,1
1331,4.33,2.8,0.5,25.0,0.4,7.11,4.6,16.6,48.59,242.4,3,5.02,1
1332,4.98,4.63,0.65,25.0,0.83,7.02,5.54,27.05,37.51,300.0,2,4.25,0
1333,1.0,3.26,0.73,25.0,0.42,6.94,5.38,27.98,26.13,300.0,3,4.57,1
1334,2.96,1.59,1.72,12.41,0.57,7.33,5.52,20.86,50.91,300.0,2,4.98,1
1335,1.84,4.14,1.32,13.66,0.38,7.33,5.45,22.9,15.51,300.0,2,3.81,0
1336,1.82,2.63,0.7,25.0,0.48,6.54,5.83,21.45,27.93,221.5,1,5.05,1
1337,3.38,3.2,0.95,6.09,0.66,6.73,4.52,23.9,15.49,300.0,1,4.36,0
1338,3.69,1.64,2.1,12.03,0.12,6.99,5.72,20.07,32.62,300.0,2,4.35,0
1339,2.26,3.08,1.64,25.0,0.77,6.09,5.81,16.6,60.0,300.0,2,4.19,0
1340,1.87,2.92,1.87,25.0,0.74,7.06,4.47,29.91,16.92,212.0,3,3.15,0
1341,5.12,4.65,0.5,23.95,0.36,6.54,5.2,25.61,51.68,204.8,2,4.66,1
1342,5.01,3.26,0.5,25.0,0.73,7.5,5.62,15.63,42.91,300.0,2,4.92,1
1343,2.75,2.37,0.83,25.0,0.12,7.25,5.04,24.82,39.17,300.0,3,5.19,1
1344,2.15,1.45,0.5,25.0,0.84,7.0,4.29,28.01,30.49,300.0,3,5.95,0
1345,2.81,2.5,0.89,13.53,0.17,7.14,5.66,28.53,26.28,300.0,3,4.34,0
1346,3.34,2.49,0.5,16.89,0.34,6.61,4.3,33.7,48.28,300.0,3,5.55,0
1347,4.41,2.04,2.08,25.0,0.63,6.64,3.99,30.96,27.25,300.0,2,3.44,0
1348,2.64,1.11,1.16,6.01,0.88,6.42,4.68,35.0,50.0,207.6,1,4.87,1
1349,1.0,0.93,1.62,25.0,0.31,6.52,5.6,30.0,42.73,300.0,1,4.9,1
1350,1.09,2.48,1.16,22.24,0.29,6.92,4.3,29.86,15.77,300.0,1,4.47,0
1351,1.38,3.21,0.5,25.0,0.96,6.49,5.94,31.92,19.84,300.0,3,4.9,1
1352,4.13,2.47,1.5,25.0,0.53,7.08,5.62,15.0,52.25,300.0,3,4.51,1
1353,1.83,1.71,0.5,25.0,0.41,6.1,5.36,28.95,47.63,300.0,3,5.49,1
1354,1.53,3.09,0.5,25.0,0.39,6.66,4.48,15.69,11.98,300.0,3,4.7,1
1355,3.2,3.22,0.8,16.46,1.0,6.76,5.14,30.11,33.53,300.0,3,4.79,1
1356,2.36,1.38,0.5,25.0,0.24,6.59,5.01,31.39,23.28,300.0,1,5.59,0
1357,1.3,2.52,1.34,11.49,0.64,6.35,5.41,18.64,17.56,300.0,3,4.22,0
1358,1.08,3.11,1.73,5.0,0.16,6.36,4.45,18.98,5.6,300.0,3,3.42,0
1359,4.65,4.49,2.11,23.75,0.83,6.95,4.24,34.09,12.77,237.5,2,2.05,0
1360,2.8,3.22,0.77,6.3,0.54,6.69,5.27,29.67,32.13,300.0,3,4.84,1
1361,3.71,2.91,0.5,25.0,0.61,6.65,5.55,16.57,13.14,300.0,1,5.34,1
1362,5.32,2.88,1.74,8.2,0.29,6.6,4.57,26.29,60.0,292.3,3,4.09,0
1363,3.48,1.67,0.5,25.0,0.82,6.23,5.78,23.57,21.47,293.6,2,5.19,1
1364,1.28,3.76,0.5,17.41,0.84,7.44,4.58,27.44,22.24,300.0,1,5.05,1
1365,4.11,5.0,1.46,25.0,0.72,6.49,5.36,33.93,31.45,188.7,3,3.31,0
1366,2.19,4.2,1.74,25.0,0.18,7.08,3.95,19.42,37.7,300.0,3,3.37,0
1367,1.0,4.62,0.5,19.34,0.84,7.11,4.99,20.44,13.38,50.0,2,3.51,0
1368,1.23,1.98,0.74,13.19,0.96,7.11,4.73,32.01,26.78,207.4,1,4.78,1
1369,3.09,4.13,0.58,25.0,0.69,6.69,5.85,16.7,44.71,96.8,1,5.06,1
1370,1.78,1.5,0.68,11.66,0.28,7.08,5.95,33.48,48.91,300.0,2,5.46,0
1371,1.6,2.0,1.03,11.82,0.35,6.62,4.01,20.05,49.71,160.5,3,4.64,1
1372,2.16,4.45,0.99,18.27,0.38,6.09,4.27,16.99,20.38,300.0,2,3.69,0
1373,1.0,3.82,1.4,25.0,0.83,6.06,5.19,22.93,52.96,300.0,3,4.02,0
1374,2.03,2.52,1.28,25.0,0.41,6.2,4.45,25.39,36.33,300.0,3,4.46,0
1375,1.08,1.85,0.5,15.51,0.56,6.24,5.25,22.24,21.97,300.0,3,5.34,1
1376,1.62,2.49,1.13,25.0,0.55,6.38,4.23,24.03,41.09,300.0,2,4.33,0
1377,2.49,3.51,1.61,20.93,0.94,6.43,5.29,19.77,13.45,300.0,2,3.77,0
1378,1.26,1.39,0.86,25.0,0.5,6.71,4.89,22.97,24.54,300.0,2,5.04,1
1379,1.8,4.04,0.96,5.33,0.2,7.17,4.91,34.39,28.45,300.0,1,4.25,0
