regrind_pct,resin_temp_c,cooling_time_s,paint_viscosity,film_thickness_um,booth_humidity_pct,pre_paint_storage_hrs,num_handlings,container_type,part_protection,surface_defect
16.77,237.13,15.11,22.45,29.44,59.8,3.98,3,cardboard_pallet,unprotected,0
18.29,235.38,15.64,27.17,26.42,55.91,13.53,2,plastic_box,protected,0
15.99,233.68,19.63,23.84,26.78,62.29,2.93,2,cardboard_pallet,unprotected,0
11.57,237.24,16.01,21.53,31.85,52.11,8.5,5,cardboard_pallet,unprotected,0
5.03,231.55,20.27,21.96,37.56,43.13,2.09,1,metal_rack,unprotected,0
13.77,224.77,16.82,26.16,31.6,44.32,0.0,4,metal_rack,unprotected,0
10.96,237.76,17.97,23.22,29.11,65.71,0.0,2,metal_rack,protected,0
10.27,236.65,18.56,24.12,29.46,49.1,5.01,3,cardboard_pallet,unprotected,0
14.3,241.99,14.68,23.62,26.13,55.84,3.29,2,metal_rack,protected,0
13.1,233.43,16.89,23.81,28.95,51.21,0.0,5,cardboard_pallet,protected,0
7.03,230.14,19.64,23.84,24.67,37.0,0.0,3,plastic_box,protected,0
14.3,236.89,9.46,23.32,29.66,44.83,25.14,3,cardboard_pallet,unprotected,1
10.53,233.45,16.59,26.13,41.41,51.61,5.07,3,metal_rack,unprotected,0
9.85,244.5,18.27,26.98,39.82,38.97,5.72,1,plastic_box,protected,0
13.11,233.35,14.69,24.19,29.69,60.44,0.43,4,plastic_box,protected,0
21.01,246.87,19.69,25.5,31.03,50.78,2.11,1,metal_rack,unprotected,1
14.03,244.46,16.81,25.08,28.63,52.73,1.68,6,plastic_box,protected,0
3.48,234.12,20.42,23.16,25.76,49.43,3.37,5,cardboard_pallet,protected,0
0.0,238.39,22.61,20.01,20.0,62.31,10.51,3,cardboard_pallet,protected,1
20.83,236.33,14.37,20.24,20.0,45.34,3.68,4,cardboard_pallet,unprotected,1
8.12,236.3,16.21,27.7,24.52,60.77,14.15,1,plastic_box,protected,0
11.73,245.5,18.75,23.8,36.13,59.2,13.31,5,metal_rack,protected,1
8.83,244.16,19.44,24.48,29.77,58.28,0.95,4,plastic_box,protected,0
15.73,236.8,13.91,22.72,28.97,47.19,4.54,5,metal_rack,unprotected,1
11.56,238.73,13.18,26.66,30.15,55.35,1.47,4,metal_rack,unprotected,0
11.25,232.37,20.13,28.1,22.24,53.49,1.35,3,metal_rack,unprotected,0
7.41,241.17,19.44,20.05,26.02,49.06,3.38,1,cardboard_pallet,protected,0
18.32,225.77,16.33,24.49,36.17,44.51,23.51,2,metal_rack,unprotected,0
9.63,235.26,19.96,24.99,35.52,43.42,0.73,1,plastic_box,protected,0
15.76,234.7,17.61,23.28,23.31,67.7,0.0,4,plastic_box,protected,0
5.17,234.53,22.4,25.0,28.6,63.53,0.84,3,metal_rack,protected,0
18.6,241.25,17.33,31.17,25.19,54.46,0.52,1,metal_rack,protected,0
12.58,237.91,16.04,27.35,34.57,55.88,0.66,3,plastic_box,protected,0
11.71,234.91,12.62,24.25,33.29,60.96,5.48,5,plastic_box,protected,1
24.23,233.1,10.88,24.7,33.52,54.89,3.21,2,plastic_box,protected,0
11.84,232.59,16.72,26.42,26.02,54.41,12.58,1,metal_rack,protected,1
12.75,231.64,18.25,26.05,23.56,53.15,19.06,1,plastic_box,unprotected,1
11.03,234.59,18.87,27.01,27.06,38.04,1.69,3,cardboard_pallet,protected,0
12.57,233.24,19.62,23.41,23.58,56.68,1.19,5,plastic_box,protected,0
0.0,244.7,22.47,27.08,33.15,32.57,4.66,6,metal_rack,protected,0
12.68,235.0,25.28,22.73,28.68,43.62,3.21,2,cardboard_pallet,protected,1
0.0,226.17,15.13,26.76,23.59,42.68,4.31,2,plastic_box,unprotected,0
4.31,238.41,20.73,26.95,24.09,39.33,8.43,2,metal_rack,protected,0
9.22,229.21,12.77,24.76,28.08,33.4,5.14,3,cardboard_pallet,protected,0
10.43,232.48,11.35,23.11,25.94,48.28,7.6,4,cardboard_pallet,unprotected,0
14.42,239.3,21.42,25.07,39.08,58.88,5.35,3,metal_rack,protected,0
1.43,238.53,20.27,25.16,23.56,46.78,0.69,5,metal_rack,protected,0
6.66,236.32,13.55,24.03,36.42,40.94,7.3,3,plastic_box,protected,0
20.9,233.51,23.62,23.72,31.81,42.96,5.54,2,cardboard_pallet,unprotected,0
18.32,244.93,14.44,24.65,33.15,64.49,1.62,2,cardboard_pallet,unprotected,0
5.91,228.19,12.52,24.28,25.85,45.61,1.0,5,plastic_box,protected,0
8.11,229.75,23.87,25.02,26.51,48.96,2.81,2,metal_rack,protected,0
6.62,239.04,20.55,26.04,26.51,66.75,1.08,4,metal_rack,unprotected,0
9.78,229.28,16.2,23.51,37.91,52.54,1.6,4,cardboard_pallet,unprotected,0
37.98,227.83,18.3,24.27,26.77,42.15,6.54,2,metal_rack,unprotected,0
2.15,228.8,17.79,24.6,33.15,40.05,3.74,7,metal_rack,protected,0
13.41,246.87,20.01,28.59,29.6,49.19,5.32,4,plastic_box,unprotected,0
9.73,237.04,17.34,27.61,33.77,51.49,8.65,2,metal_rack,protected,0
0.0,235.73,15.56,24.77,22.17,51.94,5.29,8,plastic_box,protected,0
7.24,237.65,15.61,27.34,35.69,44.34,1.13,2,plastic_box,unprotected,0
0.0,233.0,17.3,23.77,32.03,48.03,1.04,5,metal_rack,protected,0
15.95,242.84,23.68,24.76,28.42,53.6,4.74,3,plastic_box,protected,0
10.11,232.44,18.02,25.31,24.19,51.67,4.55,2,cardboard_pallet,unprotected,0
24.05,221.69,15.75,22.2,23.85,53.7,2.61,4,plastic_box,protected,0
0.0,231.09,18.91,25.11,28.2,48.88,0.84,4,metal_rack,protected,0
3.88,232.2,18.45,23.81,28.04,56.63,4.23,2,metal_rack,protected,0
6.51,235.84,18.79,27.35,34.43,56.34,7.12,8,metal_rack,protected,0
10.46,230.79,19.25,24.98,38.32,46.47,2.35,7,metal_rack,protected,1
6.03,232.47,19.33,23.6,32.2,51.37,17.04,6,cardboard_pallet,protected,0
28.21,238.13,17.85,27.47,26.03,66.52,0.0,3,metal_rack,unprotected,0
12.26,231.35,19.1,28.11,35.01,55.2,5.95,1,cardboard_pallet,protected,0
6.36,228.19,21.97,24.77,30.01,50.1,1.74,3,plastic_box,protected,0
0.0,231.01,18.47,22.92,21.26,47.25,1.46,2,metal_rack,protected,0
12.29,237.67,21.56,22.88,29.31,47.92,1.6,4,plastic_box,unprotected,1
0.0,230.29,16.39,27.33,34.41,41.12,2.51,3,cardboard_pallet,protected,1
5.9,232.54,21.26,30.86,32.52,37.52,11.73,1,plastic_box,unprotected,0
17.71,235.23,15.4,26.6,24.65,46.45,1.68,2,metal_rack,protected,1
26.99,235.84,11.82,20.66,22.03,42.69,4.49,3,metal_rack,unprotected,0
7.13,233.65,18.92,25.37,32.21,54.51,1.16,1,metal_rack,protected,0
8.14,233.84,19.91,24.51,29.02,43.9,0.55,3,metal_rack,unprotected,0
4.87,230.82,19.62,21.85,28.93,47.59,1.11,3,cardboard_pallet,unprotected,0
5.39,231.95,14.28,22.79,31.84,55.11,2.95,9,cardboard_pallet,unprotected,1
1.89,224.07,22.02,25.88,31.41,55.55,0.98,5,metal_rack,protected,0
0.0,246.92,18.99,26.96,25.19,59.61,1.84,4,metal_rack,unprotected,0
16.1,230.24,13.01,28.56,27.03,48.89,7.74,9,plastic_box,protected,0
9.3,232.66,23.45,23.34,34.13,54.07,0.81,5,plastic_box,protected,0
10.47,232.74,18.06,25.38,33.27,67.32,2.73,4,plastic_box,unprotected,0
6.61,241.8,11.12,25.44,39.43,40.97,0.98,4,plastic_box,protected,1
2.09,235.34,19.3,23.18,21.9,37.64,1.62,5,cardboard_pallet,protected,0
6.26,235.99,10.46,25.44,27.93,49.31,3.24,5,plastic_box,protected,0
9.83,222.69,21.77,24.4,21.08,48.54,1.14,7,metal_rack,unprotected,0
8.74,232.9,25.19,23.63,33.5,61.63,4.25,8,plastic_box,protected,0
20.51,224.8,17.48,22.77,27.8,45.96,1.26,1,plastic_box,unprotected,0
16.44,241.12,14.53,23.16,32.78,46.36,3.61,4,plastic_box,protected,0
12.35,252.68,14.93,24.48,31.18,40.32,2.45,1,cardboard_pallet,protected,0
22.63,235.1,16.24,28.31,36.26,52.26,0.19,3,metal_rack,protected,0
17.08,225.44,11.63,25.91,28.13,47.0,8.78,2,cardboard_pallet,unprotected,1
16.57,230.78,13.65,25.46,30.73,31.06,0.63,2,cardboard_pallet,protected,0
12.57,234.32,13.29,28.18,36.31,53.13,9.29,2,metal_rack,protected,0
8.78,225.53,15.56,24.69,38.8,59.57,6.13,2,metal_rack,unprotected,1
10.15,244.69,19.7,24.02,26.3,46.05,3.62,4,cardboard_pallet,unprotected,0
3.92,232.57,13.12,27.72,30.5,56.51,1.07,2,plastic_box,unprotected,0
18.24,230.44,25.0,25.87,32.79,38.8,2.34,3,metal_rack,protected,0
12.89,239.56,16.72,19.17,28.02,41.06,18.32,6,cardboard_pallet,protected,1
20.96,240.79,16.98,26.58,38.69,41.02,5.41,1,plastic_box,protected,0
7.82,239.05,17.69,28.49,30.17,64.6,0.58,2,plastic_box,protected,0
4.6,251.13,14.22,25.87,29.76,64.05,2.16,3,plastic_box,unprotected,0
1.23,236.57,15.17,23.79,31.55,36.11,1.57,3,plastic_box,unprotected,0
19.8,232.99,16.62,26.38,23.43,45.56,8.59,5,cardboard_pallet,unprotected,0
9.6,229.79,15.0,26.68,34.04,53.94,2.01,2,plastic_box,unprotected,0
10.77,234.1,18.67,24.64,35.64,55.47,0.06,1,plastic_box,protected,0
0.0,247.65,19.9,22.95,34.42,56.12,1.84,2,plastic_box,protected,1
0.32,219.9,20.07,27.37,30.07,50.49,3.03,4,plastic_box,unprotected,0
0.33,224.11,19.53,23.54,30.32,40.16,4.18,2,metal_rack,unprotected,0
10.23,231.27,23.72,26.22,31.93,55.71,0.0,6,metal_rack,unprotected,0
5.86,232.36,19.67,25.5,29.94,47.77,2.31,1,metal_rack,unprotected,0
23.51,229.6,23.06,23.82,34.13,47.07,1.1,3,plastic_box,protected,0
8.87,227.31,18.43,22.37,31.41,47.45,19.7,4,metal_rack,protected,1
18.51,242.15,24.36,25.08,31.18,52.63,1.59,7,metal_rack,protected,0
6.96,231.53,15.21,23.44,33.18,37.17,1.3,1,cardboard_pallet,protected,0
3.2,217.22,18.95,21.29,39.45,47.04,3.56,1,plastic_box,protected,0
19.1,228.69,14.74,23.57,26.74,58.48,2.72,8,plastic_box,protected,0
20.81,244.07,19.95,26.4,23.22,39.21,0.31,1,metal_rack,unprotected,0
7.35,236.63,20.65,24.35,32.28,42.6,6.44,2,plastic_box,protected,0
10.45,233.8,18.9,26.82,33.58,66.11,2.14,4,plastic_box,protected,0
4.03,239.77,24.17,27.17,32.86,58.79,0.51,5,metal_rack,protected,0
14.44,231.83,19.59,28.69,33.14,40.82,0.41,1,plastic_box,protected,1
16.2,224.8,22.74,26.17,28.79,50.06,0.26,3,metal_rack,unprotected,1
16.98,237.95,12.53,30.45,36.04,55.3,0.62,2,metal_rack,unprotected,0
12.32,237.31,14.44,26.61,33.32,59.91,0.63,4,metal_rack,unprotected,0
20.52,240.07,24.48,26.51,31.06,30.23,5.49,3,plastic_box,protected,0
19.41,225.67,14.21,27.65,22.1,57.04,13.67,4,plastic_box,protected,1
16.47,230.66,12.02,28.28,26.54,53.03,6.08,7,plastic_box,protected,0
5.95,238.73,14.76,23.44,20.61,58.09,3.05,6,plastic_box,protected,1
15.65,245.47,15.09,20.54,30.65,37.88,4.5,5,plastic_box,protected,0
14.64,215.0,18.34,27.66,27.78,51.69,0.05,6,metal_rack,unprotected,0
7.22,241.33,21.1,25.66,35.91,46.69,2.19,2,metal_rack,protected,0
12.78,238.86,19.71,24.57,35.71,58.3,3.92,3,plastic_box,protected,0
12.49,239.3,8.29,25.79,30.89,47.74,0.0,5,metal_rack,protected,0
5.52,243.75,22.51,23.32,36.86,54.5,0.0,3,plastic_box,protected,0
0.0,230.98,17.84,31.67,26.23,46.86,3.19,3,metal_rack,protected,0
7.56,238.28,19.25,26.6,33.53,48.43,6.28,3,plastic_box,protected,0
11.42,250.39,22.55,29.56,32.6,66.39,2.32,5,plastic_box,protected,0
12.99,234.58,19.59,24.95,24.83,41.72,3.41,4,cardboard_pallet,protected,0
16.22,230.86,22.67,29.47,23.98,47.06,0.0,3,cardboard_pallet,protected,1
11.17,230.78,16.55,26.43,30.45,39.08,0.15,3,cardboard_pallet,unprotected,1
6.46,239.0,16.6,24.81,34.96,53.75,1.6,2,metal_rack,protected,0
15.56,237.72,18.01,25.52,36.19,44.37,2.73,4,metal_rack,unprotected,1
8.04,231.63,11.23,24.13,34.33,48.96,13.11,2,metal_rack,unprotected,0
18.39,239.0,15.38,24.32,37.79,51.42,5.2,4,metal_rack,unprotected,0
21.55,234.98,13.7,30.96,28.45,51.3,0.0,2,plastic_box,unprotected,0
3.87,228.86,15.33,22.65,26.29,49.65,0.0,2,plastic_box,protected,0
14.96,237.75,21.36,24.48,34.42,54.87,4.12,1,cardboard_pallet,protected,0
5.56,234.59,14.79,24.87,23.41,43.78,10.97,3,cardboard_pallet,unprotected,0
1.79,234.82,20.8,26.62,34.57,52.99,1.24,2,metal_rack,protected,0
3.98,228.55,15.07,26.05,30.75,60.38,8.07,2,cardboard_pallet,unprotected,0
8.19,236.59,14.86,23.93,34.24,45.07,7.08,3,plastic_box,protected,0
15.7,239.57,18.43,22.24,33.31,50.24,5.13,2,plastic_box,protected,0
4.44,234.28,21.42,25.39,33.2,48.94,2.5,7,plastic_box,unprotected,0
2.26,221.32,19.45,29.65,30.66,43.24,10.76,2,cardboard_pallet,protected,0
12.39,242.04,12.39,25.33,24.97,56.98,3.45,5,plastic_box,unprotected,0
12.75,233.4,21.61,22.72,20.48,34.25,0.92,3,plastic_box,unprotected,0
14.57,242.67,21.35,28.15,34.75,40.97,1.77,1,metal_rack,protected,1
13.76,244.0,18.38,22.86,25.8,30.47,4.88,3,metal_rack,protected,0
1.97,238.81,20.4,21.66,27.06,58.09,5.79,2,metal_rack,protected,0
13.49,244.77,16.3,26.2,31.36,58.28,4.4,4,metal_rack,protected,1
1.98,245.33,12.79,24.05,39.97,66.29,0.0,3,plastic_box,protected,1
10.61,232.95,12.73,24.21,23.72,53.75,3.78,4,plastic_box,protected,0
16.29,241.02,18.1,23.84,22.4,41.6,3.28,3,plastic_box,unprotected,0
14.57,235.0,20.35,20.27,22.77,44.25,1.49,5,plastic_box,protected,0
11.57,243.75,18.55,24.58,29.49,53.99,6.29,1,metal_rack,protected,0
23.23,233.17,18.81,28.31,29.17,44.82,1.75,4,metal_rack,protected,0
13.36,229.19,17.7,21.57,30.25,60.32,1.46,3,plastic_box,protected,1
14.3,239.42,18.14,24.53,31.34,61.58,0.72,4,plastic_box,unprotected,0
13.54,238.22,18.64,24.53,30.45,64.53,1.19,5,plastic_box,unprotected,0
11.76,241.15,24.24,20.59,29.19,74.11,10.29,2,plastic_box,protected,0
0.2,240.19,21.0,22.77,34.67,73.82,1.38,2,metal_rack,unprotected,1
15.4,244.57,18.73,26.73,37.2,53.45,3.77,1,cardboard_pallet,protected,0
12.44,245.78,22.11,23.34,27.27,41.64,10.28,7,plastic_box,protected,0
18.62,242.42,14.62,17.77,28.5,36.92,1.38,8,cardboard_pallet,protected,0
0.88,247.87,18.65,21.83,34.91,59.29,11.13,4,metal_rack,unprotected,0
8.37,238.49,20.43,24.68,32.5,44.0,7.0,3,plastic_box,protected,0
0.0,238.2,13.63,27.81,28.72,72.11,10.02,4,metal_rack,protected,0
14.59,236.1,17.5,23.23,24.79,66.39,1.27,4,plastic_box,protected,0
10.25,232.37,18.5,19.83,32.01,49.37,4.17,3,cardboard_pallet,protected,0
15.39,247.55,17.86,25.05,27.1,51.52,0.31,8,metal_rack,unprotected,0
0.0,231.36,18.58,24.3,22.24,30.62,3.27,1,metal_rack,unprotected,1
0.0,241.29,12.95,25.97,29.18,56.18,4.84,4,plastic_box,unprotected,0
17.0,237.96,16.57,21.19,27.46,67.61,3.88,4,plastic_box,protected,0
19.51,233.04,21.7,25.09,31.75,40.33,1.98,5,metal_rack,protected,0
5.44,242.74,17.25,28.32,26.97,60.35,0.51,2,metal_rack,unprotected,0
6.46,232.24,23.81,26.33,20.0,49.93,2.72,2,metal_rack,protected,0
20.74,236.11,21.65,25.24,31.53,60.4,5.14,3,plastic_box,protected,0
7.03,233.18,18.9,25.49,25.76,55.78,0.07,4,metal_rack,protected,0
19.57,234.84,15.24,22.01,36.94,44.52,0.0,6,metal_rack,protected,1
0.0,224.98,19.57,23.5,29.81,53.17,3.0,1,plastic_box,unprotected,0
11.89,246.58,18.21,26.17,26.36,45.76,2.07,3,metal_rack,unprotected,0
3.38,230.96,19.11,26.27,24.9,54.79,10.28,1,metal_rack,unprotected,1
17.77,236.17,15.77,28.15,26.09,50.63,4.09,1,cardboard_pallet,unprotected,0
17.34,247.62,20.09,22.96,21.93,53.96,3.48,6,cardboard_pallet,protected,1
18.15,228.98,13.36,25.58,33.83,41.6,6.34,3,metal_rack,protected,0
4.7,236.25,16.55,25.67,26.98,42.54,1.75,2,cardboard_pallet,protected,0
11.1,240.79,12.32,24.21,33.74,59.85,0.0,2,plastic_box,unprotected,1
17.43,242.18,13.24,24.52,25.65,63.29,7.09,1,plastic_box,protected,0
2.28,243.99,15.92,28.38,30.65,62.55,7.58,3,plastic_box,unprotected,0
12.72,231.04,17.68,23.56,30.43,59.21,1.4,7,metal_rack,protected,0
2.22,238.21,26.05,27.86,20.54,39.75,4.92,4,metal_rack,protected,0
21.17,240.31,18.92,22.26,38.4,37.9,4.82,5,cardboard_pallet,unprotected,0
11.86,235.77,17.27,25.53,22.53,35.04,4.24,3,metal_rack,protected,0
11.78,225.94,18.83,19.87,26.65,41.51,4.13,2,plastic_box,unprotected,1
22.49,228.73,15.11,27.0,35.32,52.39,5.55,6,metal_rack,protected,0
4.61,236.33,8.04,25.1,26.46,49.42,3.75,4,plastic_box,protected,0
20.58,244.81,16.69,30.41,26.32,46.19,0.42,6,cardboard_pallet,protected,0
4.85,243.32,15.36,25.71,30.08,34.58,2.75,1,plastic_box,protected,0
3.42,241.4,16.17,24.68,36.52,59.43,6.13,7,metal_rack,unprotected,0
17.64,242.32,16.67,26.61,32.36,39.33,3.97,3,plastic_box,unprotected,0
12.62,246.98,21.69,24.9,31.54,58.06,0.4,5,plastic_box,protected,0
2.99,225.36,16.82,21.67,35.87,54.55,6.4,6,plastic_box,unprotected,1
3.64,229.54,21.67,27.99,31.6,42.24,24.79,4,plastic_box,protected,1
4.84,227.16,15.4,26.9,36.88,48.65,3.5,3,metal_rack,protected,0
0.0,233.7,20.33,21.48,33.61,53.18,0.92,1,plastic_box,unprotected,0
6.36,231.53,15.61,24.97,36.55,31.86,3.27,2,metal_rack,unprotected,0
13.5,228.59,19.19,29.76,33.53,47.96,1.64,1,cardboard_pallet,protected,0
11.0,230.55,19.06,28.1,22.31,51.69,0.0,1,metal_rack,protected,1
14.84,229.36,15.32,22.8,33.91,39.45,7.73,1,plastic_box,protected,0
12.75,237.22,16.73,26.43,25.96,46.48,11.74,2,plastic_box,protected,0
10.37,237.53,17.66,24.15,32.31,39.27,1.89,1,cardboard_pallet,protected,0
20.47,236.85,17.41,23.48,23.24,55.22,3.06,4,cardboard_pallet,protected,0
14.07,247.97,20.84,23.89,30.59,49.57,5.49,5,plastic_box,unprotected,0
14.96,232.79,16.18,23.3,26.11,58.11,6.92,3,metal_rack,unprotected,1
15.06,235.57,21.28,22.86,27.81,47.41,2.62,4,plastic_box,unprotected,1
17.84,236.26,14.06,26.27,32.02,37.56,0.88,3,cardboard_pallet,protected,0
6.28,235.6,21.71,26.5,35.22,42.69,7.5,1,cardboard_pallet,protected,0
23.75,234.15,17.73,27.73,28.58,46.05,4.73,2,plastic_box,protected,0
16.24,238.0,12.57,27.03,29.26,38.46,3.77,3,cardboard_pallet,unprotected,0
16.11,228.08,20.57,22.62,37.03,46.33,1.11,6,plastic_box,protected,0
2.19,228.82,17.57,26.8,24.97,47.53,1.15,3,metal_rack,unprotected,0
18.18,222.51,21.62,24.08,31.38,43.37,5.99,4,cardboard_pallet,unprotected,1
8.86,234.58,21.08,25.08,31.87,53.07,9.8,3,metal_rack,unprotected,0
8.68,228.71,22.77,25.55,26.7,58.46,17.57,1,plastic_box,protected,0
16.96,241.19,20.25,27.5,34.39,42.36,0.78,1,metal_rack,protected,1
30.02,228.42,19.04,23.67,30.86,50.93,5.43,2,metal_rack,unprotected,0
19.7,224.3,17.69,24.46,20.25,54.34,2.08,5,cardboard_pallet,protected,0
20.66,233.2,18.16,24.84,29.82,49.87,0.8,2,plastic_box,protected,0
11.83,227.98,23.58,26.21,30.34,63.39,2.21,1,plastic_box,protected,0
12.1,241.38,16.02,20.37,31.21,53.44,2.68,2,plastic_box,protected,0
0.0,235.51,14.9,26.53,29.28,40.62,2.21,1,plastic_box,unprotected,0
14.2,240.77,17.63,25.62,29.46,62.27,5.79,1,metal_rack,protected,0
13.89,223.81,16.83,27.84,23.06,54.35,2.36,3,metal_rack,protected,0
11.98,238.96,20.89,24.43,38.66,60.09,3.23,2,plastic_box,protected,0
0.0,239.48,18.18,22.7,30.59,44.01,2.89,3,plastic_box,protected,0
7.34,236.13,16.3,23.69,24.96,44.24,0.11,3,metal_rack,protected,0
12.98,244.43,18.08,25.95,31.94,57.16,3.56,4,metal_rack,protected,1
12.96,237.26,12.98,24.81,36.61,45.42,2.2,2,plastic_box,protected,0
10.69,240.63,16.18,26.66,29.93,40.13,1.84,4,plastic_box,protected,0
22.4,242.68,13.96,23.24,29.69,33.73,1.3,1,cardboard_pallet,protected,0
23.36,230.62,14.84,25.44,31.84,52.97,4.79,4,cardboard_pallet,protected,0
1.87,232.71,13.16,26.6,33.28,42.16,2.66,7,cardboard_pallet,protected,0
12.23,238.97,17.45,25.1,28.87,64.35,0.77,6,plastic_box,protected,1
0.2,233.73,15.58,21.82,30.29,32.88,6.5,3,metal_rack,protected,0
11.11,237.21,15.55,27.05,34.68,53.73,0.0,4,plastic_box,protected,0
14.36,229.87,21.65,25.68,27.38,45.85,1.45,5,plastic_box,protected,0
10.04,243.01,18.67,22.66,28.33,53.55,0.0,3,plastic_box,unprotected,0
9.34,239.65,16.01,27.22,25.43,39.93,4.42,2,plastic_box,protected,0
5.87,241.88,12.3,24.07,26.38,44.58,2.52,1,cardboard_pallet,protected,0
8.86,238.81,25.58,22.42,31.37,43.03,2.93,3,metal_rack,unprotected,0
0.0,220.76,14.25,25.82,28.2,33.83,1.61,2,cardboard_pallet,unprotected,1
11.7,239.4,21.51,25.71,32.75,56.72,5.83,2,plastic_box,protected,0
8.22,231.32,16.08,23.71,36.5,56.11,1.02,7,cardboard_pallet,protected,0
13.75,231.83,13.9,23.19,31.91,45.43,8.02,1,metal_rack,protected,0
0.0,225.41,17.68,28.58,20.0,47.99,0.89,7,plastic_box,unprotected,0
8.53,248.4,13.29,23.97,29.94,48.73,6.05,2,metal_rack,protected,0
0.0,232.76,13.37,22.55,26.39,60.11,2.19,3,plastic_box,unprotected,0
11.46,238.08,15.93,28.17,33.13,50.07,4.71,2,metal_rack,protected,0
0.0,245.32,19.13,23.77,26.49,40.34,0.14,1,plastic_box,protected,0
19.53,240.88,19.05,22.46,32.24,49.26,2.73,2,cardboard_pallet,protected,1
13.37,246.74,23.62,26.03,36.0,49.7,4.73,1,plastic_box,unprotected,0
11.22,230.37,11.55,27.91,27.81,37.12,2.2,2,metal_rack,unprotected,1
18.27,234.67,14.95,28.84,29.13,61.36,2.23,5,metal_rack,protected,1
6.95,230.28,19.9,17.76,30.26,41.41,0.81,2,plastic_box,protected,1
16.73,239.58,19.15,25.6,31.99,45.89,4.47,2,plastic_box,unprotected,0
25.61,237.15,12.8,20.61,23.14,44.18,4.53,3,metal_rack,unprotected,0
0.0,239.76,19.68,24.11,31.51,36.4,1.43,5,plastic_box,unprotected,0
21.11,241.28,19.68,22.98,26.51,42.66,5.33,2,metal_rack,unprotected,0
4.75,235.16,8.22,25.68,36.82,53.74,1.1,1,plastic_box,protected,0
18.58,239.33,18.76,26.52,40.5,43.99,0.69,5,metal_rack,unprotected,0
8.35,231.39,20.89,25.08,24.6,52.34,2.13,6,plastic_box,unprotected,1
11.86,238.93,16.64,23.86,24.61,53.55,15.73,2,metal_rack,unprotected,0
6.24,241.66,19.51,25.32,32.46,62.97,2.5,4,metal_rack,protected,1
15.82,232.33,19.71,30.09,32.89,48.6,3.9,4,cardboard_pallet,unprotected,1
11.66,216.89,19.63,27.8,26.68,49.1,0.52,8,metal_rack,unprotected,0
1.59,234.64,14.88,21.13,24.08,41.32,1.89,6,metal_rack,protected,1
0.0,242.03,15.44,27.58,33.02,48.74,7.09,5,plastic_box,protected,0
26.28,234.2,19.2,26.53,28.5,37.65,0.61,2,cardboard_pallet,unprotected,1
3.99,234.82,21.79,26.44,32.01,51.29,0.98,1,plastic_box,protected,0
23.12,238.21,15.88,25.16,28.85,49.11,11.49,3,metal_rack,protected,0
21.25,243.27,16.74,23.77,30.1,70.05,4.08,2,metal_rack,unprotected,0
1.03,230.5,17.36,25.97,31.06,65.66,3.48,2,plastic_box,protected,1
10.65,232.03,20.47,25.25,36.27,38.7,5.92,2,metal_rack,protected,0
23.22,235.35,17.37,26.22,38.23,43.29,7.83,4,cardboard_pallet,protected,1
8.9,231.23,15.05,21.91,27.11,51.11,5.28,3,cardboard_pallet,protected,0
10.48,241.03,16.97,28.28,32.2,42.62,2.27,5,metal_rack,unprotected,1
17.32,230.62,21.2,23.07,24.83,70.17,4.52,5,metal_rack,unprotected,0
22.13,237.68,15.66,24.84,31.69,39.91,6.97,4,metal_rack,unprotected,1
12.78,229.32,15.14,25.25,35.36,54.15,6.37,4,cardboard_pallet,unprotected,0
7.85,240.67,17.14,25.69,23.16,53.62,4.45,1,metal_rack,protected,0
20.52,231.35,15.7,26.15,34.82,41.96,1.08,3,metal_rack,protected,0
8.01,243.58,21.0,22.95,35.4,56.26,7.08,1,plastic_box,protected,0
2.45,231.04,12.61,25.77,37.71,56.06,3.59,3,cardboard_pallet,unprotected,1
29.75,231.2,16.53,19.29,27.06,46.13,0.0,2,plastic_box,unprotected,1
11.5,242.35,16.33,19.28,35.46,42.52,2.93,3,plastic_box,protected,0
9.74,232.33,15.9,24.53,29.42,52.63,5.89,7,metal_rack,unprotected,0
5.9,228.91,17.83,23.59,31.64,62.45,1.76,4,metal_rack,protected,0
19.43,236.3,17.81,29.76,27.01,61.65,0.0,4,metal_rack,unprotected,0
23.25,236.33,15.13,26.3,29.62,45.45,1.73,2,metal_rack,protected,0
23.05,236.51,20.62,26.77,28.77,48.57,2.64,2,plastic_box,unprotected,0
2.31,246.77,14.7,27.46,30.65,52.79,13.3,3,cardboard_pallet,unprotected,0
5.7,242.78,19.07,25.03,20.0,49.79,3.45,6,plastic_box,protected,0
4.41,234.79,10.1,26.01,36.61,50.06,2.64,2,plastic_box,protected,0
13.32,229.82,22.88,24.25,32.98,52.69,2.28,6,cardboard_pallet,protected,1
12.58,228.79,19.95,24.19,28.41,49.92,1.15,3,plastic_box,unprotected,1
7.54,230.1,14.63,23.0,27.57,41.81,1.53,3,cardboard_pallet,protected,1
8.17,234.29,20.68,26.7,35.06,52.41,5.36,1,metal_rack,protected,0
8.68,240.98,16.1,28.82,27.94,55.74,1.88,6,plastic_box,protected,1
6.54,236.37,21.61,26.11,28.39,47.96,2.51,5,metal_rack,protected,0
23.44,235.0,18.14,25.14,28.67,53.14,6.9,4,plastic_box,protected,0
27.09,230.86,15.72,26.53,28.57,58.97,5.22,6,plastic_box,protected,0
15.61,226.79,21.97,26.04,39.01,60.82,6.07,1,cardboard_pallet,protected,0
